animeID,name,title_english,type,source,producers,genre,studio,episodes,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,season,year
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Movic,Supernatural,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Movic,Romance,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Movic,Ecchi,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Movic,Fantasy,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Movic,School,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,AT-X,Action,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,AT-X,Harem,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,AT-X,Comedy,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,AT-X,Supernatural,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,AT-X,Romance,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,AT-X,Ecchi,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,AT-X,Fantasy,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,AT-X,School,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Showgate,Action,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Showgate,Harem,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Showgate,Comedy,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Showgate,Supernatural,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Showgate,Romance,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Showgate,Ecchi,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Showgate,Fantasy,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,Showgate,School,TNK,12.0,2014-07-14,2014-09-02,23 min per ep,PG-13 - Teens 13 or older,7.06,105669,3449,427,205864,801,Seireitsukai no Blade Dance adapts the first 3 novels of Yuu Shimizu's light novel series of the same title.,Summer 2014,Mondays at 20:30 (JST),Summer,2014
23121,Jinsei,JINSEI -Life Consulting-,TV,Light novel,VAP,Comedy,feel.,13.0,2014-07-06,2014-09-02,24 min per ep,PG-13 - Teens 13 or older,6.55,18038,5570,1632,51550,61,Jinsei adapts the first 5 novels of Ougyo Kawashigi's light novel series of the same title.,Summer 2014,Sundays at 22:00 (JST),Summer,2014
23121,Jinsei,JINSEI -Life Consulting-,TV,Light novel,VAP,School,feel.,13.0,2014-07-06,2014-09-02,24 min per ep,PG-13 - Teens 13 or older,6.55,18038,5570,1632,51550,61,Jinsei adapts the first 5 novels of Ougyo Kawashigi's light novel series of the same title.,Summer 2014,Sundays at 22:00 (JST),Summer,2014
23121,Jinsei,JINSEI -Life Consulting-,TV,Light novel,VAP,Slice of Life,feel.,13.0,2014-07-06,2014-09-02,24 min per ep,PG-13 - Teens 13 or older,6.55,18038,5570,1632,51550,61,Jinsei adapts the first 5 novels of Ougyo Kawashigi's light novel series of the same title.,Summer 2014,Sundays at 22:00 (JST),Summer,2014
23121,Jinsei,JINSEI -Life Consulting-,TV,Light novel,Yomiuri Telecasting,Comedy,feel.,13.0,2014-07-06,2014-09-02,24 min per ep,PG-13 - Teens 13 or older,6.55,18038,5570,1632,51550,61,Jinsei adapts the first 5 novels of Ougyo Kawashigi's light novel series of the same title.,Summer 2014,Sundays at 22:00 (JST),Summer,2014
23121,Jinsei,JINSEI -Life Consulting-,TV,Light novel,Yomiuri Telecasting,School,feel.,13.0,2014-07-06,2014-09-02,24 min per ep,PG-13 - Teens 13 or older,6.55,18038,5570,1632,51550,61,Jinsei adapts the first 5 novels of Ougyo Kawashigi's light novel series of the same title.,Summer 2014,Sundays at 22:00 (JST),Summer,2014
23121,Jinsei,JINSEI -Life Consulting-,TV,Light novel,Yomiuri Telecasting,Slice of Life,feel.,13.0,2014-07-06,2014-09-02,24 min per ep,PG-13 - Teens 13 or older,6.55,18038,5570,1632,51550,61,Jinsei adapts the first 5 novels of Ougyo Kawashigi's light novel series of the same title.,Summer 2014,Sundays at 22:00 (JST),Summer,2014
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Kadokawa Shoten,Action,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Kadokawa Shoten,Ecchi,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Kadokawa Shoten,Fantasy,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Kadokawa Shoten,Romance,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Kadokawa Shoten,Harem,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Kadokawa Shoten,Demons,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,AT-X,Action,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,AT-X,Ecchi,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,AT-X,Fantasy,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,AT-X,Romance,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,AT-X,Harem,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,AT-X,Demons,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Nippon Columbia,Action,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Nippon Columbia,Ecchi,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Nippon Columbia,Fantasy,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Nippon Columbia,Romance,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Nippon Columbia,Harem,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Nippon Columbia,Demons,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Kadokawa Pictures Japan,Action,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,TV,Light novel,Kadokawa Pictures Japan,Ecchi,Production IMS,12.0,2015-01-08,2015-03-02,23 min per ep,R+ - Mild Nudity,7.04,165884,3527,243,312244,1166,Shinmai Maou no Testament adapts the first 3 volumes of Tetsuto Uesu's light novel series of the same title.,Winter 2015,Thursdays at 02:00 (JST),Winter,2015
